id,device_id,user_id,timestamp,event_type,login_result,login_source,failed_attempts_last_10_min,process_name,parent_process,is_from_unknown_folder,dest_port,dest_country,bytes_sent,device_type,action,hour_of_day,is_work_hours,user_risk_baseline,is_anomalous
205,LAPTOP-01,user_004,2025-12-23T23:37:20.168355,network_connection,,,0,,,0,80,domestic,157443,,,23,0,0.6,0
206,LAPTOP-01,user_003,2025-12-23T08:19:07.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,8,0,0.4,0
207,LAPTOP-02,user_001,2025-12-22T23:24:02.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,23,0,0.6,0
208,OFFICE-PC-01,user_003,2025-12-25T15:25:45.168355,device_change,,,0,,,0,0,,0,camera,removed,15,1,0.2,0
209,OFFICE-PC-02,user_001,2025-12-21T22:07:53.168355,login_attempt,success,local,3,,,0,0,,0,,,22,0,0.4,0
210,OFFICE-PC-01,user_003,2025-12-25T17:13:33.168355,network_connection,,,0,,,0,8080,domestic,33571,,,17,1,0.6,0
211,LAPTOP-01,user_004,2025-12-22T23:03:16.168355,network_connection,,,0,,,0,8080,domestic,335868,,,23,0,0.4,0
212,OFFICE-PC-01,user_002,2025-12-21T22:07:42.168355,network_connection,,,0,,,0,443,foreign,288957,,,22,0,0.4,0
213,LAPTOP-02,user_002,2025-12-26T13:33:23.168355,device_change,,,0,,,0,0,,0,unknown,removed,13,1,0.2,0
214,LAPTOP-01,user_001,2025-12-25T09:50:09.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,9,1,0.6,0
215,OFFICE-PC-02,user_001,2025-12-26T00:23:10.168355,device_change,,,0,,,0,0,,0,usb,removed,0,0,0.2,0
216,OFFICE-PC-02,user_004,2025-12-24T19:13:02.168355,network_connection,,,0,,,0,8080,domestic,208591,,,19,0,0.4,0
217,LAPTOP-01,user_002,2025-12-24T19:40:00.168355,login_attempt,success,local,0,,,0,0,,0,,,19,0,0.4,0
218,LAPTOP-01,user_003,2025-12-23T23:26:41.168355,device_change,,,0,,,0,0,,0,camera,removed,23,0,0.4,0
219,OFFICE-PC-02,user_004,2025-12-21T15:20:28.168355,network_connection,,,0,,,0,80,domestic,282678,,,15,1,0.4,0
220,LAPTOP-02,user_002,2025-12-20T17:57:02.168355,device_change,,,0,,,0,0,,0,unknown,removed,17,1,0.2,0
221,LAPTOP-02,user_004,2025-12-22T21:54:45.168355,login_attempt,success,remote,0,,,0,0,,0,,,21,0,0.2,0
222,LAPTOP-02,user_001,2025-12-21T12:40:01.168355,login_attempt,success,local,3,,,0,0,,0,,,12,1,0.4,0
223,LAPTOP-02,user_002,2025-12-20T22:09:51.168355,network_connection,,,0,,,0,8080,foreign,406032,,,22,0,0.6,0
224,OFFICE-PC-01,user_002,2025-12-22T22:20:06.168355,network_connection,,,0,,,0,443,domestic,292880,,,22,0,0.6,0
225,LAPTOP-02,user_004,2025-12-25T08:40:55.168355,device_change,,,0,,,0,0,,0,unknown,removed,8,0,0.6,0
226,OFFICE-PC-02,user_004,2025-12-22T03:01:44.168355,device_change,,,0,,,0,0,,0,usb,added,3,0,0.4,0
227,LAPTOP-02,user_004,2025-12-21T11:03:59.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,11,1,0.2,0
228,OFFICE-PC-01,user_002,2025-12-23T13:43:32.168355,network_connection,,,0,,,0,80,foreign,380891,,,13,1,0.2,0
229,LAPTOP-01,user_003,2025-12-24T23:16:11.168355,login_attempt,failure,remote,11,,,0,0,,0,,,23,1,0.6,1
230,LAPTOP-02,user_004,2025-12-22T03:57:31.168355,process_start,,,0,powershell.exe,cmd.exe,1,0,,0,,,3,0,0.2,1
231,OFFICE-PC-02,user_002,2025-12-26T13:22:46.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,13,1,0.4,0
232,OFFICE-PC-02,user_004,2025-12-25T13:59:52.168355,device_change,,,0,,,0,0,,0,camera,added,13,1,0.6,0
233,OFFICE-PC-02,user_003,2025-12-22T04:57:59.168355,process_start,,,0,powershell.exe,cmd.exe,1,0,,0,,,4,0,0.2,1
234,LAPTOP-01,user_003,2025-12-25T12:15:19.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,12,1,0.4,0
235,LAPTOP-02,user_004,2025-12-25T01:09:08.168355,network_connection,,,0,,,0,443,domestic,380352,,,1,0,0.6,0
236,OFFICE-PC-02,user_004,2025-12-22T17:27:55.168355,device_change,,,0,,,0,0,,0,usb,added,17,1,0.6,0
237,LAPTOP-01,user_001,2025-12-25T19:25:33.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,19,0,0.6,0
238,LAPTOP-02,user_001,2025-12-22T10:06:56.168355,device_change,,,0,,,0,0,,0,unknown,removed,10,1,0.2,1
239,LAPTOP-01,user_004,2025-12-20T18:11:19.168355,network_connection,,,0,,,0,80,foreign,427328,,,18,1,0.6,0
240,OFFICE-PC-02,user_002,2025-12-20T21:10:42.168355,network_connection,,,0,,,0,443,domestic,417775,,,21,0,0.4,0
241,LAPTOP-01,user_003,2025-12-24T08:13:48.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,8,0,0.6,0
242,LAPTOP-01,user_001,2025-12-21T06:01:57.168355,login_attempt,success,local,0,,,0,0,,0,,,6,0,0.4,0
243,OFFICE-PC-02,user_003,2025-12-24T21:35:06.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,21,0,0.6,0
244,OFFICE-PC-02,user_003,2025-12-20T20:21:32.168355,login_attempt,success,remote,0,,,0,0,,0,,,20,0,0.2,0
245,LAPTOP-02,user_004,2025-12-21T02:48:09.168355,device_change,,,0,,,0,0,,0,unknown,removed,2,0,0.4,0
246,LAPTOP-02,user_001,2025-12-25T16:59:36.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,16,1,0.4,0
247,OFFICE-PC-02,user_003,2025-12-21T13:55:23.168355,device_change,,,0,,,0,0,,0,usb,removed,13,1,0.6,0
248,OFFICE-PC-02,user_004,2025-12-22T15:15:15.168355,network_connection,,,0,,,0,80,foreign,39538,,,15,1,0.2,0
249,OFFICE-PC-01,user_002,2025-12-24T16:28:13.168355,device_change,,,0,,,0,0,,0,camera,removed,16,1,0.2,0
250,LAPTOP-01,user_001,2025-12-23T08:01:21.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,8,0,0.2,0
251,OFFICE-PC-02,user_004,2025-12-25T11:09:59.168355,login_attempt,success,local,2,,,0,0,,0,,,11,1,0.4,0
252,LAPTOP-01,user_003,2025-12-24T06:26:38.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,6,0,0.6,0
253,OFFICE-PC-02,user_002,2025-12-22T01:56:50.168355,login_attempt,success,remote,3,,,0,0,,0,,,1,0,0.4,0
254,OFFICE-PC-02,user_001,2025-12-23T01:53:19.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,1,0,0.2,0
255,LAPTOP-02,user_003,2025-12-21T05:59:26.168355,network_connection,,,0,,,0,443,domestic,226766,,,5,0,0.6,0
256,LAPTOP-02,user_003,2025-12-23T13:21:45.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,13,1,0.4,0
257,OFFICE-PC-01,user_004,2025-12-25T00:57:57.168355,device_change,,,0,,,0,0,,0,camera,added,0,0,0.6,0
258,LAPTOP-02,user_002,2025-12-26T10:39:19.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,10,1,0.4,0
259,LAPTOP-01,user_004,2025-12-26T08:46:13.168355,network_connection,,,0,,,0,8080,domestic,375989,,,8,0,0.4,0
260,OFFICE-PC-02,user_001,2025-12-24T13:08:10.168355,device_change,,,0,,,0,0,,0,unknown,added,13,1,0.4,0
261,LAPTOP-01,user_001,2025-12-22T15:19:55.168355,login_attempt,success,remote,2,,,0,0,,0,,,15,1,0.4,0
262,LAPTOP-01,user_001,2025-12-21T01:52:05.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,1,0,0.4,0
263,OFFICE-PC-02,user_004,2025-12-26T12:22:05.168355,login_attempt,success,remote,3,,,0,0,,0,,,12,1,0.2,0
264,LAPTOP-01,user_002,2025-12-23T02:59:02.168355,device_change,,,0,,,0,0,,0,camera,removed,2,0,0.2,0
265,OFFICE-PC-02,user_004,2025-12-22T19:56:35.168355,login_attempt,success,remote,0,,,0,0,,0,,,19,0,0.6,0
266,LAPTOP-02,user_002,2025-12-24T23:12:43.168355,device_change,,,0,,,0,0,,0,camera,added,23,0,0.4,0
267,LAPTOP-02,user_002,2025-12-26T15:04:58.168355,process_start,,,0,encryptor.exe,unknown.exe,1,0,,0,,,15,1,0.6,1
268,OFFICE-PC-02,user_004,2025-12-21T15:50:46.168355,login_attempt,success,local,2,,,0,0,,0,,,15,1,0.4,0
269,LAPTOP-02,user_004,2025-12-21T02:20:28.168355,network_connection,,,0,,,0,8080,domestic,321501,,,2,0,0.4,0
270,LAPTOP-01,user_003,2025-12-23T08:16:44.168355,network_connection,,,0,,,0,8080,foreign,45434,,,8,0,0.6,0
271,LAPTOP-02,user_003,2025-12-21T00:56:40.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,0,0,0.4,0
272,LAPTOP-02,user_004,2025-12-23T23:09:13.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,23,0,0.4,0
273,OFFICE-PC-01,user_002,2025-12-22T04:31:01.168355,network_connection,,,0,,,0,80,domestic,72583,,,4,0,0.2,0
274,OFFICE-PC-02,user_004,2025-12-24T15:08:59.168355,device_change,,,0,,,0,0,,0,camera,added,15,1,0.2,0
275,LAPTOP-01,user_002,2025-12-22T18:54:47.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,18,1,0.6,0
276,OFFICE-PC-02,user_001,2025-12-24T20:55:22.168355,network_connection,,,0,,,0,8080,domestic,399461,,,20,0,0.6,0
277,OFFICE-PC-02,user_002,2025-12-23T21:25:26.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,21,0,0.2,0
278,OFFICE-PC-02,user_003,2025-12-22T20:06:28.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,20,0,0.6,0
279,OFFICE-PC-01,user_004,2025-12-22T12:46:23.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,12,1,0.6,0
280,OFFICE-PC-01,user_003,2025-12-25T10:47:53.168355,network_connection,,,0,,,0,443,foreign,141164,,,10,1,0.6,0
281,LAPTOP-01,user_002,2025-12-23T18:55:28.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,18,1,0.2,0
282,OFFICE-PC-01,user_002,2025-12-26T06:08:42.168355,network_connection,,,0,,,0,8080,domestic,197698,,,6,0,0.4,0
283,LAPTOP-01,user_001,2025-12-24T10:24:50.168355,network_connection,,,0,,,0,443,domestic,172593,,,10,1,0.6,0
284,LAPTOP-01,user_001,2025-12-26T08:18:15.168355,login_attempt,success,remote,1,,,0,0,,0,,,8,0,0.4,0
285,LAPTOP-02,user_004,2025-12-23T04:30:51.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,4,0,0.4,0
286,LAPTOP-01,user_001,2025-12-21T14:28:26.168355,login_attempt,failure,local,3,,,0,0,,0,,,14,1,0.4,0
287,LAPTOP-01,user_004,2025-12-22T16:35:41.168355,network_connection,,,0,,,0,80,domestic,49937,,,16,1,0.6,0
288,OFFICE-PC-01,user_003,2025-12-21T05:20:30.168355,login_attempt,success,remote,1,,,0,0,,0,,,5,0,0.4,0
289,LAPTOP-01,user_001,2025-12-21T00:07:37.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,0,0,0.2,0
290,LAPTOP-01,user_003,2025-12-21T07:21:41.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,7,0,0.2,0
291,LAPTOP-01,user_001,2025-12-23T05:33:52.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,5,0,0.2,0
292,LAPTOP-01,user_002,2025-12-24T05:23:46.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,5,0,0.6,0
293,OFFICE-PC-02,user_002,2025-12-20T20:46:21.168355,device_change,,,0,,,0,0,,0,camera,removed,20,0,0.4,0
294,LAPTOP-02,user_002,2025-12-23T13:42:48.168355,network_connection,,,0,,,0,8080,domestic,445539,,,13,1,0.6,0
295,OFFICE-PC-01,user_002,2025-12-25T13:09:45.168355,network_connection,,,0,,,0,8080,domestic,411937,,,13,1,0.2,0
296,OFFICE-PC-02,user_004,2025-12-21T01:09:13.168355,login_attempt,failure,remote,1,,,0,0,,0,,,1,0,0.4,0
297,OFFICE-PC-02,user_003,2025-12-25T14:49:21.168355,login_attempt,success,local,0,,,0,0,,0,,,14,1,0.4,0
298,LAPTOP-02,user_001,2025-12-21T06:09:51.168355,device_change,,,0,,,0,0,,0,camera,removed,6,0,0.2,0
299,LAPTOP-02,user_003,2025-12-21T02:43:05.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,2,0,0.4,0
300,LAPTOP-01,user_003,2025-12-26T07:24:27.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,7,0,0.4,0
301,LAPTOP-01,user_004,2025-12-25T12:40:52.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,12,1,0.2,0
302,LAPTOP-02,user_001,2025-12-22T09:00:06.168355,network_connection,,,0,,,0,80,domestic,67548,,,9,1,0.6,0
303,OFFICE-PC-01,user_001,2025-12-21T04:29:00.168355,login_attempt,success,local,3,,,0,0,,0,,,4,0,0.4,0
304,OFFICE-PC-01,user_001,2025-12-24T11:47:56.168355,login_attempt,success,local,1,,,0,0,,0,,,11,1,0.6,0
305,LAPTOP-01,user_001,2025-12-21T00:40:03.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,0,0,0.2,0
306,OFFICE-PC-02,user_002,2025-12-23T01:04:31.168355,network_connection,,,0,,,0,80,foreign,196458,,,1,0,0.2,0
307,LAPTOP-01,user_002,2025-12-22T09:39:58.168355,device_change,,,0,,,0,0,,0,camera,removed,9,1,0.4,1
308,LAPTOP-01,user_004,2025-12-21T04:49:51.168355,network_connection,,,0,,,0,8080,foreign,128183,,,4,0,0.4,0
309,OFFICE-PC-01,user_004,2025-12-22T17:35:07.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,17,1,0.2,0
310,OFFICE-PC-02,user_001,2025-12-22T11:00:13.168355,login_attempt,failure,local,3,,,0,0,,0,,,11,1,0.6,0
311,OFFICE-PC-01,user_001,2025-12-22T09:52:59.168355,login_attempt,failure,local,2,,,0,0,,0,,,9,1,0.2,0
312,LAPTOP-01,user_002,2025-12-25T07:22:30.168355,login_attempt,success,local,3,,,0,0,,0,,,7,0,0.2,0
313,LAPTOP-01,user_004,2025-12-25T21:52:51.168355,network_connection,,,0,,,0,443,foreign,437155,,,21,0,0.6,0
314,OFFICE-PC-01,user_003,2025-12-24T01:51:37.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,1,0,0.2,0
315,LAPTOP-01,user_002,2025-12-24T07:57:59.168355,network_connection,,,0,,,0,80,domestic,162642,,,7,0,0.4,0
316,OFFICE-PC-01,user_001,2025-12-20T23:29:16.168355,login_attempt,success,remote,1,,,0,0,,0,,,23,0,0.2,0
317,LAPTOP-02,user_003,2025-12-24T09:41:16.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,9,1,0.4,0
318,OFFICE-PC-02,user_002,2025-12-21T07:44:24.168355,login_attempt,success,local,1,,,0,0,,0,,,7,0,0.2,0
319,OFFICE-PC-02,user_003,2025-12-26T14:18:38.168355,network_connection,,,0,,,0,80,domestic,34801,,,14,1,0.2,0
320,OFFICE-PC-02,user_002,2025-12-21T03:44:35.168355,login_attempt,success,remote,3,,,0,0,,0,,,3,0,0.4,0
321,LAPTOP-01,user_004,2025-12-26T06:48:55.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,6,0,0.4,0
322,OFFICE-PC-02,user_002,2025-12-21T13:17:12.168355,network_connection,,,0,,,0,443,domestic,463830,,,13,1,0.6,0
323,OFFICE-PC-02,user_001,2025-12-21T02:01:41.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,2,0,0.4,0
324,OFFICE-PC-01,user_004,2025-12-25T09:00:31.168355,network_connection,,,0,,,0,443,domestic,95275,,,9,1,0.2,0
325,OFFICE-PC-01,user_002,2025-12-21T01:41:24.168355,network_connection,,,0,,,0,8080,domestic,84689,,,1,0,0.2,0
326,LAPTOP-02,user_002,2025-12-23T11:30:23.168355,login_attempt,success,local,3,,,0,0,,0,,,11,1,0.4,0
327,LAPTOP-02,user_002,2025-12-22T11:58:24.168355,network_connection,,,0,,,0,8080,domestic,369811,,,11,1,0.6,0
328,OFFICE-PC-01,user_002,2025-12-25T00:31:24.168355,device_change,,,0,,,0,0,,0,unknown,removed,0,0,0.2,0
329,OFFICE-PC-02,user_001,2025-12-20T18:52:11.168355,device_change,,,0,,,0,0,,0,usb,removed,18,1,0.6,0
330,LAPTOP-02,user_002,2025-12-23T15:49:31.168355,network_connection,,,0,,,0,80,domestic,78443,,,15,1,0.6,0
331,LAPTOP-02,user_001,2025-12-25T04:41:56.168355,device_change,,,0,,,0,0,,0,unknown,added,4,0,0.4,0
332,OFFICE-PC-01,user_003,2025-12-21T23:24:00.168355,device_change,,,0,,,0,0,,0,unknown,removed,23,0,0.2,0
333,OFFICE-PC-01,user_002,2025-12-26T12:29:44.168355,network_connection,,,0,,,0,80,domestic,383117,,,12,1,0.2,0
334,OFFICE-PC-02,user_001,2025-12-22T12:58:31.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,12,1,0.4,0
335,LAPTOP-02,user_003,2025-12-25T19:52:55.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,19,0,0.6,0
336,OFFICE-PC-01,user_004,2025-12-21T01:50:48.168355,network_connection,,,0,,,0,443,domestic,378704,,,1,0,0.2,0
337,LAPTOP-01,user_004,2025-12-24T17:03:43.168355,device_change,,,0,,,0,0,,0,camera,removed,17,1,0.6,0
338,OFFICE-PC-02,user_001,2025-12-24T12:19:21.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,12,1,0.2,0
339,LAPTOP-01,user_003,2025-12-21T03:53:39.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,3,0,0.2,0
340,LAPTOP-01,user_001,2025-12-23T13:17:30.168355,login_attempt,success,local,3,,,0,0,,0,,,13,1,0.2,0
341,LAPTOP-01,user_001,2025-12-22T23:49:59.168355,network_connection,,,0,,,0,8080,domestic,156923,,,23,0,0.2,0
342,LAPTOP-01,user_001,2025-12-24T12:13:26.168355,login_attempt,success,remote,0,,,0,0,,0,,,12,1,0.4,0
343,OFFICE-PC-02,user_002,2025-12-20T17:50:43.168355,login_attempt,success,local,2,,,0,0,,0,,,17,1,0.4,0
344,OFFICE-PC-02,user_004,2025-12-26T01:43:14.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,1,0,0.4,0
345,OFFICE-PC-01,user_002,2025-12-23T18:54:01.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,18,1,0.6,0
346,LAPTOP-01,user_002,2025-12-26T14:43:38.168355,device_change,,,0,,,0,0,,0,unknown,added,14,1,0.6,0
347,LAPTOP-01,user_004,2025-12-25T07:12:16.168355,device_change,,,0,,,0,0,,0,unknown,added,7,0,0.4,0
348,OFFICE-PC-01,user_001,2025-12-24T15:40:05.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,15,1,0.4,0
349,LAPTOP-02,user_002,2025-12-21T23:45:35.168355,device_change,,,0,,,0,0,,0,usb,added,23,0,0.6,0
350,OFFICE-PC-01,user_003,2025-12-25T19:42:57.168355,network_connection,,,0,,,0,443,foreign,241206,,,19,0,0.2,0
351,OFFICE-PC-02,user_001,2025-12-23T21:47:09.168355,login_attempt,failure,local,2,,,0,0,,0,,,21,0,0.6,0
352,OFFICE-PC-01,user_004,2025-12-23T06:19:04.168355,device_change,,,0,,,0,0,,0,usb,added,6,0,0.4,0
353,OFFICE-PC-02,user_002,2025-12-25T13:21:17.168355,device_change,,,0,,,0,0,,0,camera,added,13,1,0.2,0
354,OFFICE-PC-02,user_003,2025-12-22T17:59:25.168355,network_connection,,,0,,,0,443,domestic,450962,,,17,1,0.6,0
355,LAPTOP-01,user_002,2025-12-22T03:25:01.168355,network_connection,,,0,,,0,443,foreign,219508,,,3,0,0.6,0
356,LAPTOP-01,user_002,2025-12-24T00:36:25.168355,device_change,,,0,,,0,0,,0,unknown,removed,0,0,0.2,0
357,LAPTOP-02,user_001,2025-12-23T16:09:58.168355,login_attempt,success,local,0,,,0,0,,0,,,16,1,0.2,0
358,LAPTOP-01,user_004,2025-12-21T05:22:45.168355,device_change,,,0,,,0,0,,0,unknown,removed,5,0,0.6,0
359,LAPTOP-01,user_001,2025-12-22T05:09:11.168355,device_change,,,0,,,0,0,,0,unknown,removed,5,0,0.4,0
360,LAPTOP-02,user_003,2025-12-26T23:42:51.168355,login_attempt,failure,remote,10,,,0,0,,0,,,23,1,0.2,1
361,LAPTOP-02,user_002,2025-12-25T23:55:14.168355,login_attempt,success,local,3,,,0,0,,0,,,23,0,0.2,0
362,LAPTOP-02,user_001,2025-12-22T02:16:24.168355,network_connection,,,0,,,0,443,domestic,447476,,,2,0,0.4,0
363,OFFICE-PC-02,user_003,2025-12-22T07:57:16.168355,device_change,,,0,,,0,0,,0,unknown,added,7,0,0.2,0
364,OFFICE-PC-01,user_003,2025-12-23T14:44:03.168355,network_connection,,,0,,,0,3389,foreign,2690659,,,14,1,0.6,1
365,OFFICE-PC-01,user_002,2025-12-22T10:25:48.168355,device_change,,,0,,,0,0,,0,unknown,removed,10,1,0.6,0
366,LAPTOP-02,user_001,2025-12-26T08:55:49.168355,device_change,,,0,,,0,0,,0,camera,added,8,0,0.6,0
367,LAPTOP-02,user_003,2025-12-26T15:52:16.168355,device_change,,,0,,,0,0,,0,unknown,removed,15,1,0.6,0
368,OFFICE-PC-01,user_002,2025-12-26T10:48:51.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,10,1,0.6,0
369,LAPTOP-02,user_003,2025-12-25T19:51:55.168355,network_connection,,,0,,,0,443,domestic,195868,,,19,0,0.4,0
370,OFFICE-PC-01,user_004,2025-12-21T08:41:28.168355,login_attempt,success,local,0,,,0,0,,0,,,8,0,0.6,0
371,OFFICE-PC-02,user_003,2025-12-23T19:33:27.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,19,0,0.4,0
372,OFFICE-PC-02,user_002,2025-12-23T15:49:22.168355,network_connection,,,0,,,0,8080,domestic,165319,,,15,1,0.6,0
373,LAPTOP-01,user_001,2025-12-24T01:51:21.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,1,0,0.2,0
374,LAPTOP-02,user_004,2025-12-26T07:03:00.168355,device_change,,,0,,,0,0,,0,usb,added,7,0,0.6,0
375,LAPTOP-02,user_003,2025-12-21T04:26:26.168355,login_attempt,success,local,1,,,0,0,,0,,,4,0,0.6,0
376,OFFICE-PC-01,user_003,2025-12-21T21:02:05.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,21,0,0.2,0
377,OFFICE-PC-01,user_003,2025-12-24T17:11:11.168355,device_change,,,0,,,0,0,,0,unknown,added,17,1,0.4,0
378,OFFICE-PC-02,user_003,2025-12-21T23:36:31.168355,login_attempt,success,local,1,,,0,0,,0,,,23,0,0.6,0
379,LAPTOP-01,user_002,2025-12-21T05:23:14.168355,device_change,,,0,,,0,0,,0,unknown,removed,5,0,0.6,0
380,LAPTOP-01,user_001,2025-12-25T03:19:26.168355,login_attempt,failure,remote,18,,,0,0,,0,,,3,0,0.4,1
381,LAPTOP-01,user_003,2025-12-24T15:46:46.168355,login_attempt,success,local,2,,,0,0,,0,,,15,1,0.6,0
382,LAPTOP-02,user_004,2025-12-21T10:24:12.168355,login_attempt,success,remote,1,,,0,0,,0,,,10,1,0.6,0
383,LAPTOP-02,user_003,2025-12-25T00:00:18.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,0,0,0.6,0
384,OFFICE-PC-02,user_002,2025-12-26T23:58:48.168355,login_attempt,failure,remote,8,,,0,0,,0,,,23,0,0.6,1
385,OFFICE-PC-02,user_002,2025-12-21T09:42:19.168355,network_connection,,,0,,,0,8080,domestic,240469,,,9,1,0.4,0
386,OFFICE-PC-01,user_004,2025-12-20T21:29:44.168355,network_connection,,,0,,,0,443,foreign,164948,,,21,0,0.4,0
387,LAPTOP-01,user_001,2025-12-20T18:31:41.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,18,1,0.4,0
388,OFFICE-PC-02,user_003,2025-12-25T20:01:25.168355,login_attempt,success,remote,2,,,0,0,,0,,,20,0,0.4,0
389,OFFICE-PC-02,user_004,2025-12-25T22:44:41.168355,login_attempt,failure,local,0,,,0,0,,0,,,22,0,0.4,0
390,OFFICE-PC-02,user_004,2025-12-22T13:02:22.168355,login_attempt,success,local,3,,,0,0,,0,,,13,1,0.4,0
391,LAPTOP-01,user_004,2025-12-23T18:41:49.168355,login_attempt,success,local,2,,,0,0,,0,,,18,1,0.6,0
392,LAPTOP-01,user_004,2025-12-26T16:53:03.168355,device_change,,,0,,,0,0,,0,usb,added,16,1,0.2,0
393,LAPTOP-02,user_004,2025-12-23T22:42:21.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,22,0,0.4,0
394,LAPTOP-01,user_002,2025-12-25T14:01:58.168355,login_attempt,success,remote,0,,,0,0,,0,,,14,1,0.4,0
395,OFFICE-PC-02,user_003,2025-12-21T09:25:14.168355,device_change,,,0,,,0,0,,0,camera,added,9,1,0.6,1
396,LAPTOP-01,user_001,2025-12-25T13:17:52.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,13,1,0.4,0
397,OFFICE-PC-01,user_001,2025-12-22T07:59:08.168355,device_change,,,0,,,0,0,,0,unknown,removed,7,0,0.6,0
398,OFFICE-PC-02,user_001,2025-12-21T14:51:33.168355,network_connection,,,0,,,0,8080,foreign,197026,,,14,1,0.6,0
399,LAPTOP-01,user_001,2025-12-22T08:46:25.168355,device_change,,,0,,,0,0,,0,usb,removed,8,0,0.6,0
400,LAPTOP-02,user_002,2025-12-21T05:51:02.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,5,0,0.2,0
401,OFFICE-PC-02,user_001,2025-12-26T15:14:40.168355,device_change,,,0,,,0,0,,0,camera,added,15,1,0.4,0
402,LAPTOP-01,user_001,2025-12-25T07:31:10.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,7,0,0.6,0
403,LAPTOP-02,user_001,2025-12-24T15:16:11.168355,device_change,,,0,,,0,0,,0,camera,added,15,1,0.4,0
404,OFFICE-PC-02,user_003,2025-12-23T08:28:41.168355,network_connection,,,0,,,0,8080,foreign,452258,,,8,0,0.4,0
405,LAPTOP-02,user_002,2025-12-22T13:22:51.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,13,1,0.6,0
406,OFFICE-PC-01,user_001,2025-12-23T11:08:10.168355,device_change,,,0,,,0,0,,0,unknown,removed,11,1,0.4,0
407,LAPTOP-01,user_001,2025-12-21T05:46:36.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,5,0,0.2,0
408,OFFICE-PC-01,user_003,2025-12-21T19:22:23.168355,login_attempt,success,remote,0,,,0,0,,0,,,19,0,0.6,0
409,LAPTOP-02,user_004,2025-12-22T10:28:23.168355,network_connection,,,0,,,0,8080,foreign,25630,,,10,1,0.4,0
410,OFFICE-PC-02,user_004,2025-12-26T04:12:36.168355,network_connection,,,0,,,0,23,domestic,4216688,,,4,0,0.2,1
